time,stage,rewire_side,rewire_phase,rewire_time_s,remaining_layers_before_rewire,parallel_rewire,adaptive_parallel_rewire,absorb_side,it_left,it_right,layers_left,layers_right,u_consumed_total_left,u_consumed_total_right,u_consumed_total,swap_consumed,u_consumed,u_consumed_after_unswap,probe_left_time_s,probe_right_time_s,probe_total_time_s,probe_wall_time_s,probe_left_total_elems,probe_right_total_elems,probe_left_max_bond,probe_right_max_bond,probe_left_hit_max_bond,probe_right_hit_max_bond,probe_left_over_unswap_threshold,probe_right_over_unswap_threshold,selected_total_elems,selected_max_bond,selected_hit_max_bond,compression_max_bond_limit,compression_cutoff,unswap_trigger_max_bond,cycle_start_total_elems,no_progress_unswap_cycles,absorb_score_mode,probe_left_score,probe_right_score,absorb_lookahead_depth,absorb_lookahead_depth_used,absorb_lookahead_candidates,absorb_lookahead_choice,absorb_lookahead_score,absorb_lookahead_time_s,max_bond,max_links,total_elems,total_shapes,total_links,num_tensors,iteration,side,parity,candidate_pairs,candidate_pairs_total,new_swaps,total_swaps,pair_lookahead_probes,pair_lookahead_candidates,pair_lookahead_current_score,pair_lookahead_best_score,alignment_score,route_proxy_weight,route_proxy_lookahead,route_proxy_rejected_swaps,route_proxy_added_swaps,alignment_weight,alignment_protect_gain,alignment_tie_loss,unswap_cycle,unswap_cycle_time_s,gates_consumed,total_work_gates,remaining_work_gates,cycle_gates_consumed,hit_max_bond,sabre_trials,adaptive_parallel_rewire_probed,cycle_work_consumed_before_rewire,route_candidates,route_score,route_score_time_s,route_chosen_seed,route_rewire_time_s,rewire_wall_time_s,termination_reason,termination_detail,abort_after_no_progress_unswap_cycles,initial_rewire_time_s,initial_rewire_wall_time_s,post_unswap_rewire_time_s,post_unswap_rewire_wall_time_s,absorb_probe_time_s,absorb_probe_wall_time_s,unswap_time_s,accounted_time_s,accounted_wall_time_s
1.7319098750012927,rewiring,left,initial,1.556642165989615,1355,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.36433162499452,rewiring,right,initial,1.6322332920390181,1561,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.4582107920432463,absorbing,,,,,,,L,1,0,1353,1559,0,0,0,11,0,0,0.045234541001264006,0.030071458022575825,0.07530599902383983,0.07592516602016985,224,512,1,4,False,False,False,False,224,1,False,512,0.0015,,224,0,total_elems,224,512,1,1,,,,0.0,1,4,224,334,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.522912292042747,absorbing,,,,,,,R,1,1,1353,1559,0,0,0,12,0,0,0.030909750028513372,0.02939045795938,0.06030020798789337,0.0609213340212591,520,512,4,4,False,False,False,False,512,4,False,512,0.0015,,224,0,total_elems,520,512,1,1,,,,0.0,4,4,512,406,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.5892794580431655,absorbing,,,,,,,L,2,1,1353,1559,1,0,1,11,1,1,0.031106334005016834,0.031236791983246803,0.06234312598826364,0.06295158300781623,844,1168,4,4,False,False,False,False,844,4,False,512,0.0015,,224,0,total_elems,844,1168,1,1,,,,0.0,4,4,844,450,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.655800958047621,absorbing,,,,,,,R,2,2,1353,1559,1,1,2,10,1,2,0.031224083970300853,0.0314781250199303,0.06270220899023116,0.0633105409797281,1864,1456,16,4,False,False,False,False,1456,4,False,512,0.0015,,224,0,total_elems,1864,1456,1,1,,,,0.0,4,4,1456,504,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.7193334579933435,absorbing,,,,,,,L,3,2,1353,1559,1,1,2,14,0,2,0.031396750011481345,0.02800429199123755,0.059401042002718896,0.06003574997885153,2464,2732,16,16,False,False,False,False,2464,16,False,512,0.0015,,224,0,total_elems,2464,2732,1,1,,,,0.0,16,4,2464,576,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.782465292024426,absorbing,,,,,,,R,3,3,1353,1559,1,1,2,13,0,2,0.03120845800731331,0.028054916008841246,0.05926337401615456,0.05987904197536409,5280,4316,16,16,False,False,False,False,4316,16,False,512,0.0015,,224,0,total_elems,5280,4316,1,1,,,,0.0,16,4,4316,700,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.845455167000182,absorbing,,,,,,,R,3,4,1353,1559,1,1,2,13,0,2,0.029927791969384998,0.02897612500237301,0.05890391697175801,0.05951575003564358,10116,9464,16,16,False,False,False,False,9464,16,False,512,0.0015,,224,0,total_elems,10116,9464,1,1,,,,0.0,16,4,9464,844,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.913958500023,absorbing,,,,,,,R,3,5,1353,1559,1,1,2,13,0,2,0.03452108398778364,0.029991290997713804,0.06451237498549744,0.06510566599899903,26420,13496,64,16,False,False,False,False,13496,16,False,512,0.0015,,224,0,total_elems,26420,13496,1,1,,,,0.0,16,4,13496,988,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.9883983330219053,absorbing,,,,,,,R,3,6,1353,1559,1,1,2,12,0,2,0.0387136249919422,0.03126591700129211,0.0699795419932343,0.07084183400729671,29108,17516,64,16,False,False,False,False,17516,16,False,512,0.0015,,224,0,total_elems,29108,17516,1,1,,,,0.0,16,4,17516,1102,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.065618583001196,absorbing,,,,,,,L,4,6,1353,1559,2,1,3,14,1,3,0.039204792003147304,0.03376754198689014,0.07297233399003744,0.07356870803050697,33200,36008,64,64,False,False,False,False,33200,64,False,512,0.0015,,224,0,total_elems,33200,36008,1,1,,,,0.0,64,4,33200,1360,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.215462833002675,absorbing,,,,,,,R,4,7,1353,1559,2,1,3,12,0,3,0.09313395898789167,0.05254574998980388,0.14567970897769555,0.14629112498369068,62508,50120,64,64,False,False,False,False,50120,64,False,512,0.0015,,224,0,total_elems,62508,50120,1,1,,,,0.0,64,4,50120,1666,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.368354583042674,absorbing,,,,,,,R,4,8,1353,1559,2,2,4,10,1,4,0.08757583296392113,0.060209291987121105,0.14778512495104223,0.14842695801053196,87492,85444,64,64,False,False,False,False,85444,64,False,512,0.0015,,224,0,total_elems,87492,85444,1,1,,,,0.0,64,4,85444,1968,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.757828417001292,absorbing,,,,,,,L,5,8,1353,1559,3,2,5,13,1,5,0.11258708301465958,0.2717025420279242,0.3842896250425838,0.385298041976057,124352,225600,64,256,False,False,False,False,124352,64,False,512,0.0015,,224,0,total_elems,124352,225600,1,1,,,,0.0,64,4,124352,2254,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.143783333012834,absorbing,,,,,,,L,6,8,1353,1559,4,2,6,8,1,6,0.18894520902540535,0.18840570899192244,0.3773509180173278,0.3782216670224443,154672,271712,128,256,False,False,False,False,154672,128,False,512,0.0015,,224,0,total_elems,154672,271712,1,1,,,,0.0,128,4,154672,2488,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.931653750012629,absorbing,,,,,,,R,6,9,1353,1559,4,3,7,9,1,7,0.5340648330166005,0.24625749996630475,0.7803223329829052,0.7820769579848275,357472,230320,256,128,False,False,False,False,230320,128,False,512,0.0015,,224,0,total_elems,357472,230320,1,1,,,,0.0,128,4,230320,2992,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.93193187500583,absorbing,,,,,,,R,6,10,1353,1559,4,4,8,9,1,8,0.7160940419998951,0.2765693750116043,0.9926634170114994,0.9940424159867689,451552,426400,256,256,False,False,False,False,426400,256,False,512,0.0015,,224,0,total_elems,451552,426400,1,1,,,,0.0,256,4,426400,3876,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.023487583035603,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,4,605744,4232,222,56,0,both,0,28,28,7,7,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.880492333031725,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,4,231088,2600,222,56,0,both,1,27,27,12,19,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.453548333025537,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,4,156660,2216,222,56,0,left,0,28,28,9,28,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.890563749999274,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,114348,1882,222,56,0,left,1,27,27,10,38,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.17966670799069,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,76284,1512,222,56,0,right,0,28,28,10,48,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.358330542047042,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,60516,1390,222,56,0,right,1,27,27,5,53,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.66826912504621,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,26616,1124,222,56,1,both,0,28,28,6,6,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.812991167011205,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,11412,826,222,56,1,both,1,27,27,9,15,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.878332958032843,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,9916,752,222,56,1,left,0,28,28,9,24,,,,,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.94004458299605,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,9808,738,222,56,1,left,1,27,27,3,27,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.001849625026807,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,9604,720,222,56,1,right,0,28,28,3,30,,,,,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.03041879204102,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,9604,720,222,56,1,right,1,27,27,0,30,,,,,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.149282167025376,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,4240,598,222,56,2,both,0,28,28,8,8,,,,,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.25279362499714,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,3100,522,222,56,2,both,1,27,27,8,16,,,,,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.306169916992076,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,3076,516,222,56,2,left,0,28,28,1,17,,,,,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.361127833020873,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,1492,456,222,56,2,left,1,27,27,3,20,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.410525542043615,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,1324,444,222,56,2,right,0,28,28,2,22,,,,,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.460087083047256,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,1224,434,222,56,2,right,1,27,27,2,24,,,,,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.550403750035912,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,632,394,222,56,3,both,0,28,28,7,7,,,,,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.635929375013802,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,584,386,222,56,3,both,1,27,27,4,11,,,,,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.656214833026752,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,584,386,222,56,3,left,0,28,28,0,11,,,,,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.729645667015575,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,392,364,222,56,3,left,1,27,27,3,14,,,,,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.750881624990143,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,392,364,222,56,3,right,0,28,28,0,14,,,,,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.771626667003147,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,392,364,222,56,3,right,1,27,27,0,14,,,,,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.875058625009842,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,344,356,222,56,4,both,0,28,28,4,4,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.916540042031556,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,344,356,222,56,4,both,1,27,27,0,4,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.93736245803302,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,344,356,222,56,4,left,0,28,28,0,4,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.957782333018258,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,344,356,222,56,4,left,1,27,27,0,4,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.97995470801834,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,344,356,222,56,4,right,0,28,28,0,4,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.001029875013046,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,344,356,222,56,4,right,1,27,27,0,4,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.04436016699765,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,344,356,222,56,5,both,0,28,28,0,0,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.08549279201543,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,344,356,222,56,5,both,1,27,27,0,0,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.114057833037805,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,344,356,222,56,5,left,0,28,28,0,0,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.14131154201459,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,344,356,222,56,5,left,1,27,27,0,0,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.166480917017907,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,344,356,222,56,5,right,0,28,28,0,0,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.190236458030995,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,344,356,222,56,5,right,1,27,27,0,0,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.298640042019542,unswap_cycle_summary,,,,,,,,,,,,4,4,8,,,,,,,,,,,,,,,,,,,512,0.0015,,,,,,,,,,,,,4,4,344,356,222,56,,,,,,,,,,,,,,,,,,,,1,16.955234125023708,8,1885,1877,8,False,,,,,,,,,,,,,,,,,,,,,
26.927476500044577,rewiring,left,post_unswap,1.6236916669877246,1349,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,50,False,8,1,none,0.0,123,1.623685333004687,3.449554209015332,,,,,,,,,,,,
28.753026416990906,rewiring,right,post_unswap,1.8252997499657795,1551,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,50,False,8,1,none,0.0,123,1.8252937920042314,3.449554209015332,,,,,,,,,,,,
28.760366625036113,cycle_progress,,,,,,,,,,,,4,4,8,,,,,,,,,,,,,,,,,,,512,0.0015,,224,0,,,,,,,,,,4,4,344,356,222,56,,,,,,,,,,,,,,,,,,,,1,,8,1885,1877,8,False,,,,,,,,,3.449554209015332,,,,,,,,,,,,
28.83328854199499,absorbing,,,,,,,L,1,0,1542,1645,4,4,8,12,0,0,0.03087333298753947,0.02941462502349168,0.06028795801103115,0.06739612499950454,344,680,4,4,False,False,False,False,344,4,False,512,0.0015,,344,0,total_elems,344,680,1,1,,,,0.0,4,4,344,356,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.902252583007794,absorbing,,,,,,,L,2,0,1542,1645,4,4,8,11,0,0,0.030529792013112456,0.030215042002964765,0.06074483401607722,0.06156679202103987,624,680,4,4,False,False,False,False,624,4,False,512,0.0015,,344,0,total_elems,624,680,1,1,,,,0.0,4,4,624,424,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.97846254199976,absorbing,,,,,,,R,2,1,1542,1645,4,4,8,12,0,0,0.030189374985639006,0.032420708041172475,0.06261008302681148,0.06325608398765326,1364,1036,4,4,False,False,False,False,1036,4,False,512,0.0015,,344,0,total_elems,1364,1036,1,1,,,,0.0,4,4,1036,480,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.058865750033874,absorbing,,,,,,,R,2,2,1542,1645,4,5,9,11,1,1,0.035550500033423305,0.028535916993860155,0.06408641702728346,0.06472858303459361,1780,1640,8,4,False,False,False,False,1640,4,False,512,0.0015,,344,0,total_elems,1780,1640,1,1,,,,0.0,4,4,1640,534,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.124215833027847,absorbing,,,,,,,L,3,2,1542,1645,5,5,10,10,1,2,0.03136279102182016,0.02741908299503848,0.05878187401685864,0.05943708401173353,2300,2744,8,16,False,False,False,False,2300,8,False,512,0.0015,,344,0,total_elems,2300,2744,1,1,,,,0.0,8,4,2300,584,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.197324500011746,absorbing,,,,,,,L,4,2,1542,1645,5,5,10,11,0,2,0.029084374953527004,0.036357417004182935,0.06544179195770994,0.06625183398136869,3764,3788,16,16,False,False,False,False,3764,16,False,512,0.0015,,344,0,total_elems,3764,3788,1,1,,,,0.0,16,4,3764,678,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.290056750003714,absorbing,,,,,,,R,4,3,1542,1645,5,5,10,9,0,2,0.034155917004682124,0.04863158304942772,0.08278750005410984,0.08402783400379121,9872,6692,16,16,False,False,False,False,6692,16,False,512,0.0015,,344,0,total_elems,9872,6692,1,1,,,,0.0,16,4,6692,786,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.377319333027117,absorbing,,,,,,,R,4,4,1542,1645,5,6,11,10,1,3,0.043493749981280416,0.03462554095312953,0.07811929093440995,0.07908379199216142,18560,10340,64,16,False,False,False,False,10340,16,False,512,0.0015,,344,0,total_elems,18560,10340,1,1,,,,0.0,16,4,10340,892,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.463037208013702,absorbing,,,,,,,L,5,4,1542,1645,5,6,11,12,0,3,0.03800383402267471,0.04068770899903029,0.078691543021705,0.07936679100384936,21248,21728,64,64,False,False,False,False,21248,64,False,512,0.0015,,344,0,total_elems,21248,21728,1,1,,,,0.0,64,4,21248,1102,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.59927545802202,absorbing,,,,,,,R,5,5,1542,1645,5,6,11,11,0,3,0.0728738330071792,0.05589575000340119,0.1287695830105804,0.1296865830081515,62012,31676,64,64,False,False,False,False,31676,64,False,512,0.0015,,344,0,total_elems,62012,31676,1,1,,,,0.0,64,4,31676,1300,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.752382833044976,absorbing,,,,,,,R,5,6,1542,1645,5,6,11,11,0,3,0.06984800001373515,0.07324125000741333,0.14308925002114847,0.1452502500033006,66296,43292,64,64,False,False,False,False,43292,64,False,512,0.0015,,344,0,total_elems,66296,43292,1,1,,,,0.0,64,4,43292,1474,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.899492666998412,absorbing,,,,,,,R,5,7,1542,1645,5,6,11,10,0,3,0.08324300003005192,0.05567462497856468,0.1389176250086166,0.1397560409968719,71384,46940,64,64,False,False,False,False,46940,64,False,512,0.0015,,344,0,total_elems,71384,46940,1,1,,,,0.0,64,4,46940,1570,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.074272333004046,absorbing,,,,,,,L,6,7,1542,1645,5,6,11,13,0,3,0.08196995803155005,0.08292008301941678,0.16489004105096683,0.1675456669763662,66392,89764,64,64,False,False,False,False,66392,64,False,512,0.0015,,344,0,total_elems,66392,89764,1,1,,,,0.0,64,4,66392,1768,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.289998874999583,absorbing,,,,,,,R,6,8,1542,1645,5,7,12,10,1,4,0.10346416698303074,0.10484024998731911,0.20830441697034985,0.20913712499896064,124088,92320,64,64,False,False,False,False,92320,64,False,512,0.0015,,344,0,total_elems,124088,92320,1,1,,,,0.0,64,4,92320,2046,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.65857012500055,absorbing,,,,,,,L,7,8,1542,1645,5,7,12,15,0,4,0.12164895801106468,0.23519691702676937,0.35684587503783405,0.3594436250277795,168448,224320,64,256,False,False,False,False,168448,64,False,512,0.0015,,344,0,total_elems,168448,224320,1,1,,,,0.0,64,4,168448,2556,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.137916708015837,absorbing,,,,,,,R,7,9,1542,1645,5,8,13,7,1,5,0.2721549579873681,0.19650816696230322,0.46866312494967133,0.47102937498129904,425920,285088,256,256,False,False,False,False,285088,256,False,512,0.0015,,344,0,total_elems,425920,285088,1,1,,,,0.0,256,4,285088,3120,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.9373270420474,absorbing,,,,,,,R,7,10,1542,1645,5,8,13,7,0,5,0.5614247909979895,0.22816066700033844,0.7895854579983279,0.7905389169463888,690016,403168,256,256,False,False,True,False,403168,256,False,512,0.0015,,344,0,total_elems,690016,403168,1,1,,,,0.0,256,4,403168,3696,222,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.638822333014105,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,4,696160,4400,222,56,0,both,0,28,28,4,4,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.257049125037156,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,4,262656,2908,222,56,0,both,1,27,27,15,19,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.92742345802253,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,115552,2172,222,56,0,left,0,28,28,7,26,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.2780046670232,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,69888,1822,222,56,0,left,1,27,27,8,34,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.48980129201664,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,54836,1586,222,56,0,right,0,28,28,8,42,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.67013837501872,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,45916,1430,222,56,0,right,1,27,27,10,52,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46.98430162499426,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,24948,1166,222,56,1,both,0,28,28,13,13,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47.14709337503882,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,14600,980,222,56,1,both,1,27,27,6,19,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
