raw	permuted
00001001111010101001110110010111111111000001110000100011100010	11011010011101011010100010111011001100010100000011110000111010
00001101111001001011111110010111111111011000110001000011110000	11011011110011011010100010111011001110010101100011101001010010
00001001111001101111110110010111101111000001110000000011100100	11011010111001011010000010111011101100010100001011100001110010
00000001111000001111111110000111111111000001110011100011100111	11010011010101011010100010011011101100110100101111110001110010
00001011111011001011110110010111111111001001110000100011110100	11011010110011011010100010111011101100010101000011110001111110
00001001111000111111111110100101111111000000100001000011100001	11011111011001011010100010011010011100110100101011100001010000
00101001111000101011111110000011111111000001110000001111100111	11011000011101111010100010011011101100111100100011100101110010
00001001111001001001110110010011111101000001010001101011100010	11011001110101011010100010111001000100011100000011110000110010
00101011111001101111110100010111111111000001100001000011000100	10011011111001011010100010111010101100010100001010100101110110
00101000011001001011110100000011111111001000010011000011100010	11011001110101011000100010011001001100010101000100100101010010
10101011111001001111110110000111111111001001110000000001100010	11011010110101010110100010011011001100010101001011100101110110
00100001111100101011110110000011111111000001110001000011100000	11010001011001011010110010011011001100010100000011100101110010
00101011111001001011110110011111111111000001100001000011100000	11011011110001011010100010111010001100010100010011100101110110
10001001111011101010110110000111111111001001100001000011100101	11011011111001011110100010010010101100110101000011100001111010
00000001111001001011111100000111111111001000110001000111100000	11010011110001111010100010011011001100010101100010100001010010
10101001111000101011111110000111111111000001110000001011100100	11011010011001011110100010011011101100011100100011100101110010
10101001111000001001111110010111111111001000100001001011100110	11011011010101011110100010111010101100011101100011100100010010
10001001111001001001110100010111101111000000010001000011100001	11011011110001011110000010111001001100110100000010100000010010
00101100111000101011110100010111111111000001110001100011100000	11011011011001011000100010111011001100010100000010111101110010
00001001011001001101110110010111111111000001100000000011110000	11011010110011011010100010111010001100010100001001100000110010
00001001111001101011110110010111111101001001110000100011100010	11011010111101011010100010111011000100010101000011110001110010
00001001111000001101110110010011111011001001110001000011100111	11011001010101011010100000111011101100110101001011100000110010
00101001111000111011110100010111111101001001110001000011110110	11011111011111011010100010111011100100010101000010100101110010
10000111111000001011111100000111111110000001100011000011100011	11010011010101011110100010011010001000110100100110101001110110
00100001111001011011111110010111111111001001100001000011100100	11010111110001011010100010111010101100010101100011100101110010
00101100111000001111110110010011111111000000100000001011100010	11011000010101011000100010111010001100011100001011101101010010
00001001111000101001110110100111111111001001010001000111110111	11011011011111111010100010011001111100110101000011100000110010
00001100111000001111111110010011101101001000110001000011110000	11011001010011011000000010111011000100010101101011101001010010
10000011111000001011111110000111111111100000010001100011110010	11010011010111011110100010011001001101010100100011110001010110
00001001111000001011110110100111111101001001100001100011100010	11011011010101011010100010011010010100010101000011110001110010
00000000111000001011110110000001111111001000100001001111100100	11010001010001111000100010011010101100011101000011100001010000
00101001111000000011111110011111111101000000110001001011100000	11001011010001011010100010111011000100011100110011100101010010
00001000101001101011110110010111111111000000110001000011100011	11011011111101011000100010111011001100110100000011000001010010
10000001111000001011111110000111111111000001100001000011100011	11010011010101011110100010011010001100110100100011100001110010
10001001111011111011110110010111101101000000010000000111100000	11011110111001111110000010111001000100010100000011100001011010
00101100111001001111110110000111111111000001110001000011100000	11011011110001011000100010011011001100010100001011101101110010
00001011011000001001111100110111111111001001010000100011110000	11011010010011011010100010111001011100010101100000110000110110
00001001111001001011111110010111111111001001100001000011100110	11011011110101011010100010111010101100010101100011100001110010
00001000111000001011110110010111111111000001110000000011100010	11011010010101011000100010111011001100010100000011100001110010
00001011011010101111111110000111110101101000100001000111100010	11011011011101111010100010011010000101000101101001100001011110
00001001011101001111110110010011111111000001110001000011110110	11011001110111011010110010111011101100010100001001100001110010
00000001111001001011111110000111111111000001110001100011100110	11010011110101011010100010011011101100010100100011110001110010
00001001011001111011111110011111111101001001110001000000000011	10011111101101010010100010111011000100110101110001100001110010
00100000011000101011110110000111111111000001100001100011100110	11010011011101011000100010011010101100010100000001110101110010
00001001111000101011111110000011111111000001100001000011100100	11011001011001011010100010011010101100010100100011100001110010
00001011111000101011110110100011111101001000100001001111000110	10011001011101111010100010011010110100011101000011100001010110
00001000111001001011110110000111111110001001110000000111100110	11011010110101111000100010011011101000010101000011100001110010
00100001111000001011110110010011111111001000110001100111100010	11010001010101111010100010111011001100010101000011110101010010
10101011111000101111110110000111101111001001110001000011100011	11011011011101011110000010011011001100110101001011100101110110
00001000011001001001110110011011111111000000110011000011100010	11011001110101011000100010111011001100010100010101100000010010
00001001111001001011111110010111111111001001100001000011100000	11011011110001011010100010111010001100010101100011100001110010
00000001111001101111110110010111111010000001110001100111100000	11010011111001111010100000111011001000010100001011110001110010
00001011111000001111110110000111101101000001100101100011100110	11011011010101011010000010011010100100010100001011110011110110
00001101111001001011110110000111111101000001100001100011100101	11011011110001011010100010011010100100110100000011111001110010
00001001111001001011110110010111111111001000100001001011100011	11011011110101011010100010111010001100111101000011100001010010
10001001111001101101110010010111111111101001110001000011100011	11011011111101001110100010111011001101110101001011100000110010
10001001111010101011110110000111111101000000010001001011100110	11011011011101011110100010011001100100011100000011100001011010
10001001111000001011110100001111111111000001100001100010100000	11011011000001011110100010011010001100010100010010110001110010
10001001111000001011110110010011111111001001100001000111110000	11011001010011111110100010111010001100010101000011100001110010
00001000111000001111111110000111111111001001110011000011100011	11011011010101011000100010011011001100110101101111100001110010
00001000111000001001111110010111111111000001110001000011110010	11011011010111011000100010111011001100010100100011100000110010
00000001111001001001110110011011101111001000110000000011100110	11010000110101011010000010111011101100010101010011100000010010
00001101111000101011111110010111111001000001010001100010100011	11011011001101011010100000111001000100110100100011111001110010
00101001111000001001111110010011111111000001100001000011100000	11011001010001011010100010111010001100010100100011100100110010
00001001111001001011111110000111111111001000100001000111100010	11011011110101111010100010011010001100010101100011100001010010
10001011111001101011110110010110101111001000101001100111110110	11011011111111111110001010111010101100010101000011110001000110
00001010111010101011111110010011111111001001100000100111100001	11011000011001111000100010111010001100110101100011110001111110
00001001111001001011111100010011111111001000110001000011100101	11011001110001011010100010111011101100110101100010100001010010
00100101011001101011111100000111111101000000110001100011100010	11010011111101011010100010011011000100010100100000111101010010
10000000111001001011110110000111111111000001110001100011100001	11010011110001011100100010011011001100110100000011110001110010
00101000011000101011111110010111111111001001110001000011100111	11011011011101011000100010111011101100110101100001100101110010
00101001111010101001111110010111111111000000100001000011100100	11011011011001011010100010111010101100010100100011100100011010
10101001111001101001110110000111101111000000110001000011100000	11011011111001011110000010011011001100010100000011100100010010
10101001111001000011110110110011111111000001110001100011110100	11001001110011011110100010111011111100010100000011110101110010
10001001111001001011111110000111111111001000110001000111100011	11011011110101111110100010011011001100110101100011100001010010
10000001111000101011110110010110111100100001100000000011110110	11010010011111011110100010111010100001010100000011100001100010
10001001111000001111110110010111111111000000110001000011100010	11011011010101011110100010111011001100010100001011100001010010
00001001111001001011111110000011111111000001010001001011101010	11011001110101011011100010011001001100011100100011100001110010
00000001111000001011110110000011101111001001110001101011100010	11010001010101011010000010011011001100011101000011110001110010
00001010011001101011110110000111111001000000100001000111100011	11011011111101111000100000011010000100110100000001100001010110
10101000111001001011111110010011111111001001100000001011100010	11011000110101011100100010111010001100011101100011100101110010
00001001111000101111111110010111111111001001110001000011110011	11011011011111011010100010111011001100110101101011100001110010
00101101111001101011111100010111111111000000110001000011110000	11011011111011011010100010111011001100010100100010101101010010
00001000111000001011111110000011111111000000010001000010100011	11011001000101011000100010011001001100110100100011100001010010
00001001111001001001111110010111101111001001110001100011110110	11011011110111011010000010111011101100010101100011110000110010
00000000111001101001111110010111111111000001110001000011100011	11010011111101011000100010111011001100110100100011100000110010
10101001111000001011111110000111111111001001000101000111100110	11011011010101111110100010011000101100010101100011100111110010
00101001111001011011110110010111111111001000100011100011100011	11011111110101011010100010111010001100110101000111110101010010
10001000111001001001110110010111111111001000110001000111100100	11011011110001111100100010111011101100010101000011100000010010
10100001011000101011111100010111111111000000100001000111100011	11010011011101111110100010111010001100110100100000100101010010
10001001111000001111110110000111111111001001110001100011100000	11011011010001011110100010011011001100010101001011110001110010
10001100111001111111111110000111111111001000010011000111110111	11011111111111111100100010011001101100110101101111101001010010
00010001111001101111111110010111111111000011110001000011100110	11110011111101011010100011111011101100010100101011100001110010
00001011011011001011110110000111111111000001110001000011100010	11011011110101011010100010011011001100010100000001100001111110
00001000111000001011111100010111111011000001110001100011100010	11011011010101011000100000111011001100010100100010110001110010
10000011101001101011110110000111111111000001110000000011000010	10010010111101011110100010011011001100010100000011000001110110
10001001111000101001111100010111111111000001000001000011110011	11011011011111011110100010111000001100110100100010100000110010
00101001111001101011111110010111111111000000110001001011110010	11011011111111011010100010111011001100011100100011100101010010
10101000111001101001111111010110111111000000110001000011100010	11011011111101011100100010111111001100010100100011100100000010
10001111111011001011110110010111111111010001110001000011100010	11011011110101011110100010111011001110010100000011101001111110
00000000011001101111110110000111111111001001100001000111100011	11010011111101111000100010011010001100110101001001100001110010
00000001111001100111111110000011111111000000100010000011100111	11000000111101011010100010011010101100110100101111100001010010
00001001111010000001111110100001111111001001110001000011000011	10001001010101011010100010011011011100110101100011100000111000
10101001111000101001110110010011111111000001110001001011100010	11011001011101011110100010111011001100011100000011100100110010
00000011111001101011111110010011111110000000010001000111100000	11010001111001111010100010111001001000010100100011100001010110
10001001111000001001110110010011111111000000100001100011110110	11011001010111011110100010111010101100010100000011110000010010
00101001111000101011110110100011111101001001110001000011100011	11011001011101011010100010011011010100110101000011100101110010
10001001011011001011111100010111101111000001000001000001100000	11011011110001010110000010111000001100010100100000100001111010
10101000011000101011110110010111111111000001100001000011100100	11011011011001011100100010111010101100010100000001100101110010
00001100111000010111111110000111101111000000010001001011100000	11001111010001011000000010011001001100011100101011101001010010
00001001111001101001111110011111111111000001100001000011100111	11011011111101011010100010111010101100110100110011100000110010
00101001111001101111110100010011111111001001110001100111100000	11011001111001111010100010111011001100010101001010110101110010
00000001111000101001110110110111111111001000110001000011100110	11010011011101011010100010111011111100010101000011100000010010
00001001111001001011111110010110111111011001100001100011000110	10011011110101011010100010111010101110010101100011110001100010
00001101011001001011111110100111111111000000100001000011100110	11011011110101011010100010011010111100010100100001101001010010
00000011111000001111110110010111111111010001110001000011111100	11010011010011011011100010111011101110010100001011100001110110
00000001111001001111110100010111111111011000110001000011100011	11010011110101011010100010111011001110110101001010100001010010
10000001111001101011110110010111111111000001110001000011100110	11010011111101011110100010111011101100010100000011100001110010
00101001111001001001111110010111111111000001100001100011100111	11011011110101011010100010111010101100110100100011110100110010
00001000111000101001111110000111111101001001110001100011100010	11011011011101011000100010011011000100010101100011110000110010
00101001111001001011110100000111111111100001110001000011101000	11011011110001011011100010011011001101010100000010100101110010
00001001111001001001110110010111111111000001100001000111100001	11011011110001111010100010111010001100110100000011100000110010
10001001111001111101111110010011111111000001000001101011110011	11011101111111011110100010111000001100111100101011110000110010
00101001111001001001110100010111111111000001100001100011100000	11011011110001011010100010111010001100010100000010110100110010
00001001111000001111110110000111111111010000010001000011100010	11011011010101011010100010011001001110010100001011100001010010
10001000011000001111111100010111111111001001110011100011110101	11011011010011011100100010111011101100110101101100110001110010
00001001111001001111110110000111111111000001110001000011110111	11011011110111011010100010011011101100110100001011100001110010
10101001111001111011110110010111111111001001110001000011100010	11011111111101011110100010111011001100010101000011100101110010
00001001111001101111110100010111111111000001000001000011100000	11011011111001011010100010111000001100010100001010100001110010
10001001011000001111111110010111111111001001110000000011110000	11011010010011011110100010111011001100010101101001100001110010
10101000111001001001110110010111111011001000110001000011100111	11011011110101011100100000111011101100110101000011100100010010
00001001011000001111110110010111111011000001110011000011100011	11011011010101011010100000111011001100110100001101100001110010
00001001111001001111110110000111111111001000110001100011100001	11011011110001011010100010011011001100110101001011110001010010
00001001111000001011110110000111111101000001110001100111111111	11011011010111111011100010011011100100110100000011110001110010
10001001011001001011110110010111111111001000110001000011101010	11011011110101011111100010111011001100010101000001100001010010
00101011111000101011110110000011111111001000100101000111100110	11011001011101111010100010011010101100010101000011100111010110
00101001111000001011110100010111111111000000000000000011100011	11011010010101011010100010111000001100110100000010100101010010
00001000011001101011110110010111111111001000110001000011100010	11011011111101011000100010111011001100010101000001100001010010
00001001111001001111111110000111111111000001100001000011100110	11011011110101011010100010011010101100010100101011100001110010
10001000111001101011110110000111111111000001110011000011100011	11011011111101011100100010011011001100110100000111100001110010
10101001111000001011110110010011111111000001100001000011100011	11011001010101011110100010111010001100110100000011100101110010
00001000111001101011110110000111111011001001110011100111100111	11011011111101111000100000011011101100110101000111110001110010
10101011111001101111111110010111111111001000100000000011100001	11011010111001011110100010111010001100110101101011100101010110
10001001111010101111110110010010111101000001010001000011100001	11011001011001011110100010111001000100110100001011100001101010
10001011111001101001110110010111111111101001110100000011100010	11011010111101011110100010111011001101010101000011100010110110
10001011111000011011110110010111111111101000000001000011100000	11011111010001011110100010111000001101010101000011100001010110
00000001111001101011110110100111111011000000110001000011100010	11010011111101011010100000011011011100010100000011100001010010
10001001101000101011111110000111111111001000000001000011100111	11011011011101011110100010011000101100110101100011000001010010
00001001111000001001111110110111111111001001010001000011100000	11011011010001011010100010111001011100010101100011100000110010
00001001011011101011110110010111111111000001100001000011100000	11011011111001011010100010111010001100010100000001100001111010
10101001111000101101111110000111111111001001110001000111110100	11011011011011111110100010011011101100010101101011100100110010
00001001111000001001111110010111111011001001110001001011100100	11011011010001011010100000111011101100011101100011100000110010
00101001111001001011111110010111111111001001110001000011100000	11011011110001011010100010111011001100010101100011100101110010
00101010111001001011110110010111111111000001010001000111100110	11011011110101111000100010111001101100010100000011100101110110
10001101111000100011111110010111111111011001110001000111100111	11001011011101111110100010111011101110110101100011101001110010
00101001111000101011110110010011111101001001110001000011100011	11011001011101011010100010111011000100110101000011100101110010
00000000111000001011110110010011111111100000100001100011100101	11010001010001011000100010111010101101110100000011110001010010
10001001111001001001110110000111111111000000110001100011100010	11011011110101011110100010011011001100010100000011110000010010
00100001111000001011110110010011111011001000010111000011111000	11010001010011011011100000111001001100010101000111100111010010
10001001111001011111111110000111111101001001110001000011110111	11011111110111011110100010011011100100110101101011100001110010
00101001111011001101111110010111111111000000110001101011000000	10011011110001011010100010111011001100011100101011110100011010
00100001111000001011111110000011111111000000100001100011000110	10010001010101011010100010011010101100010100100011110101010010
10000000111000011011111110000011111101000000010001100101100111	11010101010101110100100010011001100100110100100011110001010010
00101001111001001001111110010111111111000001110001000011100100	11011011110001011010100010111011101100010100100011100100110010
00101001111010001111111110000111111101000000110001000011100111	11011011010101011010100010011011100100110100101011100101011010
10001000111010101011111110000011111111001001110001001011101000	11011001011001011101100010011011001100011101100011100001111010
00001001001010101011110110000111111111001001010001000011100110	11011011011101011010100010011001101100010101000001000001111010
00000001111001001011111110010111111111000000100001000011110001	11010011110011011010100010111010001100110100100011100001010010
00101000111001011011110110000111111111000001100001000011110000	11011111110011011000100010011010001100010100000011100101110010
00001011111001001011111100010011111101001000010001000011100100	11011001110001011010100010111001100100010101100010100001010110
00101001111010101111110110000111101111101001110001000011100010	11011011011101011010000010011011001101010101001011100101111010
10001000111001001011111110010111111111001001110101101011100110	11011011110101011100100010111011101100011101100011110011110010
00000011111000111011111100010111111111000001110001100011100100	11010111011001011010100010111011101100010100100010110001110110
00101001111000000111110110010111111111000001100000000011100100	11001010010001011010100010111010101100010100001011100101110010
00000001111001001011111110010111111111000000110001000010100010	11010011100101011010100010111011001100010100100011100001010010
00000001111001001001111110010011111111000001110001000011110011	11010001110111011010100010111011001100110100100011100000110010
00001001111000101011110110000111111111001001110001000011111100	11011011011011011011100010011011101100010101000011100001110010
00001100111000001111110110000111111111001001000001100111100110	11011011010101111000100010011000101100010101001011111001110010
00101001111000001011110100010111111111000001100001100011100110	11011011010101011010100010111010101100010100000010110101110010
00001011111001001011111100000111111111001001110001001011110000	11011011110011011010100010011011001100011101100010100001110110
10001111111011101011110110010011111101000001110011000011100010	11011001111101011110100010111011000100010100000111101001111110
10101001111000101011110100010111111111001000110000100011101011	11011010011101011111100010111011001100110101000010110101010010
00001001111001001011111110010111101101000001000001000111000001	10011011110001111010000010111000000100110100100011100001110010
00001001111000001011110110010111111111000001110001000011100100	11011011010001011010100010111011101100010100000011100001110010
10101001111001001011110100010111111111000001110001000011010011	10011011110111011110100010111011001100110100000010100101110010
10001001111000001111111110000111111111000001100001100011100011	11011011010101011110100010011010001100110100101011110001110010
10001001011001101011111110110111111111000001110001000011100110	11011011111101011110100010111011111100010100100001100001110010
00001001111001001011111100010111101111000000100011000011100000	11011011110001011010000010111010001100010100100110100001010010
10001101111001101111110100010011111111000000110001001011100010	11011001111101011110100010111011001100011100001010101001010010
10001001111001101011010100110011111111000000010000001011100111	11011000111101011110100010101001111100111100000010100001010010
10001001111000111011111110010111111111000000111001000011101010	11011111011101011111101010111011001100010100100011100001010010
00000001111001000011110110000011111101101000010001000111110111	11000001110111111010100010011001100101110101000011100001010010
00001001111001101101110110110011111111000000110001000011110001	11011001111011011010100010111011011100110100001011100000010010
00000000111000001011111110010111111111001001110001100011100010	11010011010101011000100010111011001100010101100011110001110010
00000011111011101011110110000111111111000000110000000011100010	11010010111101011010100010011011001100010100000011100001011110
00001001111011001111111100000111111111001001110011000011110100	11011011110011011010100010011011101100010101101110100001111010
10001001111001000111110110010111111111000001110001000011100010	11001011110101011110100010111011001100010100001011100001110010
10001001101001001111110110010111111111000001010001001011110000	11011011110011011110100010111001001100011100001011000001110010
00001001111011001011111110010111111111001000100001100011110111	11011011110111011010100010111010101100110101100011110001011010
00101001111000000011110110000011111111001001110001000011110110	11001001010111011010100010011011101100010101000011100101110010
00101011111001100011111110000111111111000000110111100011110010	11001011111111011010100010011011001100010100100111110111010110
10101001111000101011110110010111111111000000110001100011100011	11011011011101011110100010111011001100110100000011110101010010
10001001111001001111110100010111111111000000110001000011110110	11011011110111011110100010111011101100010100001010100001010010
00001001111000001010110110000111111111001000110000100011100010	11011010010101011010100010010011001100010101000011110001010010
00011001111000101001111110011111110011001001100001000011100000	11111011011001011010100000111010001100000101110011100000110010
00001011111001001011110110000110101111001001110011000011100111	11011011110101011010000010011011101100110101000111100001100110
10100101111000101011111110010111111111001001100001001011100011	11010011011101011110100010111010001100111101100011101101110010
00100001111001101111110110010111111111001001110011000011100111	11010011111101011010100010111011101100110101001111100101110010
00001001111001001011110110000111111111001001100001000011100010	11011011110101011010100010011010001100010101000011100001110010
00001001011001101011111110010111110111001001110001000011100011	11011011111101011010100010111011001100100101100001100001110010
10001001111011001011111110011011111101001001110001000011100000	11011001110001011110100010111011000100010101110011100001111010
00101101111000101011011110010111111111000001100001000011110010	11011011011111011010100010101010001100010100100011101101110010
00001001111000001011111100010011111111000001100011000011000010	10011001010101011010100010111010001100010100100110100001110010
00101001111001101011110110000110111101000000110000000011100000	11011010111001011010100010011011000100010100000011100101000010
00101001101000001111111110010111111111001010110011000011100011	11011011010101011010100011111011001100110101101111000101010010
10101001111011001111111110010111101111000001110001001011100110	11011011110101011110000010111011101100011100101011100101111010
00101000111001001011110110010111111111001001110001100010100010	11011011100101011000100010111011001100010101000011110101110010
00001000011000101111110110010111111111001000010001100011100011	11011011011101011000100010111001001100110101001001110001010010
10101011111010101101110110000111111111001001110001000011100011	11011011011101011110100010011011001100110101001011100100111110
00001001111001001101110110000111111111000000000001100011100010	11011011110101011010100010011000001100010100001011110000010010
10001001111000101011111100010011111101011000110001000011100011	11011001011101011110100010111011000110110101100010100001010010
10001001111011001011111110010111101101000000110000100111000100	10011010110001111110000010111011100100010100100011110001011010
00001101111001101111111110100111111101001001100001000011100100	11011011111001011010100010011010110100010101101011101001110010
10000001111000101011110100010111111111000001100011000111100110	11010011011101111110100010111010101100010100000110100001110010
10101000111001010011111110100111111111000001010001000011100010	11001111110101011100100010011001011100010100100011100101110010
10001000111001101011110110010111111111001001100001100011110011	11011011111111011100100010111010001100110101000011110001110010
10001001101001101011111110010011111101011001000001000011110110	11011001111111011110100010111000100110010101100011000001110010
00001001111000101011111110010111111111011001100001000011100111	11011011011101011010100010111010101110110101100011100001110010
10001001111000001011110110010111101111000001110001000011100010	11011011010101011110000010111011001100010100000011100001110010
00101000111001111011111110010011111101001001100001001011100000	11011101111001011000100010111010000100011101100011100101110010
00101011111000001011110110010111111111011001110001001011100011	11011011010101011010100010111011001110111101000011100101110110
00001001011000011111110110000111111111001001110001000011101000	11011111010001011011100010011011001100010101001001100001110010
10001001111001111001111110010011111111000001110001000111100011	11011101111101111110100010111011001100110100100011100000110010
10101000111000001011110110010111111111000001110001100011100010	11011011010101011100100010111011001100010100000011110101110010
10001001111000001011111110010111111101000001110001000011101110	11011011010101011111100010111011100100010100100011100001110010
00000001111000001011111110010111111111001000110011001111100010	11010011010101111010100010111011001100011101100111100001010010
00001001111000001011111110010111111111000001010010000001101011	11011010010101010011100010111001001100110100100111100001110010
00001001111001101011110110000011111111001001110001000011110000	11011001111011011010100010011011001100010101000011100001110010
10100000111001001011111110010111111111000000000000000011101011	11010010110101011101100010111000001100110100100011100101010010
00001010011000001111110110010111111111001000100001000011110011	11011011010111011000100010111010001100110101001001100001010110
10001000011000101011111110000111111111001000110001000011100011	11011011011101011100100010011011001100110101100001100001010010
10001010111000011011110110010011111111000001111001000011110010	11011101010111011100101010111011001100010100000011100001110110
00001001011000001111111110010111110101001000100001000011100110	11011011010101011010100010111010100100000101101001100001010010
00001001111000001001110100010111111011001000100001000011100010	11011011010101011010100000111010001100010101000010100000010010
00001001111001001011010110010011111111000001110001000011100010	11011001110101011010100010101011001100010100000011100001110010
00001001111000101011111110001111101111000000000001000011100101	11011011011001011010000010011000101100110100110011100001010010
00001001111001000011110110010111111111001001110001000011100111	11001011110101011010100010111011101100110101000011100001110010
10001000011001001011110110010011111111001000110001001011100010	11011001110101011100100010111011001100011101000001100001010010
10100001111000001011110110010111101111101000010001000011110010	11010011010111011110000010111001001101010101000011100101010010
00101011111001101011111100010111111101000001110001000011100000	11011011111001011010100010111011000100010100100010100101110110
00100001111001001101111110010111111101000000010001100011000010	10010011110101011010100010111001000100010100101011110100010010
00001001111001101011111110010111111111000000110000001011100000	11011010111001011010100010111011001100011100100011100001010010
00000001111001101011110110010111111111001000110001000111100110	11010011111101111010100010111011101100010101000011100001010010
00000001111000011011110100010111101111000000100001101011110001	11010111010011011010000010111010001100111100000010110001010010
10001001111010101011111110010111111101001001100001001011110100	11011011011011011110100010111010100100011101100011100001111010
10100001111001011011111110010111111111000001110001000011100111	11010111110101011110100010111011101100110100100011100101110010
00001001111010101011111110010111111111001001110001000111101011	11011011011101111011100010111011001100110101100011100001111010
10101011111011001111111100010111111111010000110001000011100010	11011011110101011110100010111011001110010100101010100101011110
10101000111000011111111110010111111111001000110001000011100001	11011111010001011100100010111011001100110101101011100101010010
00001011111001101011110110000111111101000001100001000011100000	11011011111001011010100010011010000100010100000011100001110110
10001011111001001111110110010111111111001000110001000011110000	11011011110011011110100010111011001100010101001011100001010110
00101010111001101011110110010011111111000001100000100011100110	11011000111101011000100010111010101100010100000011110101110110
00000100011001101101110100000111111111001001110001001011100010	11010011111101011000100010011011001100011101001000101000110010
00101000111010001011110110010111111111001001100001100011110001	11011011010011011000100010111010001100110101000011110101111010
00100000111000001011110110000111111111001001110000000011100111	11010010010101011000100010011011101100110101000011100101110010
00001001011001101111111110010111111111001000000001000011100100	11011011111001011010100010111000101100010101101001100001010010
00001001111000101011110110000011111111000001110001000011110110	11011001011111011010100010011011101100010100000011100001110010
10001101111000011111110110110111111111001000110001000011100010	11011111010101011110100010111011011100010101001011101001010010
10101001111001001011110110010111101111000001110001100011100010	11011011110101011110000010111011001100010100000011110101110010
00001001111000101111111110110111111101000000110000100010100010	11011010001101011010100010111011010100010100101011110001010010
00001101111001101011110100010011111111000001010001000011100010	11011001111101011010100010111001001100010100000010101001110010
10001001011000001011111110010111111111001000010001000111110011	11011011010111111110100010111001001100110101100001100001010010
00101001111001001011110110010011111011000000110001000011110100	11011001110011011010100000111011101100010100000011100101010010
00001001111001001011111110010111111111000001100001000011100000	11011011110001011010100010111010001100010100100011100001110010
00101001011001101011111110010011111111000001100011000001100000	11011001111001010010100010111010001100010100100101100101110010
00000111001001101011111100010110111111000000100001000011110000	11010011111011011010100010111010001100010100100000001001000110
10101000111001001001111110000111111011001001110001000111100110	11011011110101111100100000011011101100010101100011100100110010
00001000111000000001111110010111111011000001100001000011100010	11001011010101011000100000111010001100010100100011100000110010
10101001011001001011111110010111111111001000010001100011110010	11011011110111011110100010111001001100010101100001110101010010
10001101111000001011111110010111101111001001100000000011110111	11011010010111011110000010111010101100110101100011101001110010
00001001111011001111110110010111111111001001110001000011100110	11011011110101011010100010111011101100010101001011100001111010
00000001111001001001111110010111111111001001010001100011100100	11010011110001011010100010111001101100010101100011110000110010
00001001111001101011110110000111111111001000110000100011110000	11011010111011011010100010011011001100010101000011110001010010
00101101111010001011111110000111111111000001100001000011101100	11011011010001011011100010011010101100010100100011101101111010
10001001011000101011110110010111111111001001110001100011100000	11011011011001011110100010111011001100010101000001110001110010
00001001111001001011110110000011111111000001010001000111110010	11011001110111111010100010011001001100010100000011100001110010
00000001111011011011110110010111110111000000010001100011100000	11010111110001011010100010111001001100000100000011110001011010
10100001111011101111111110000111111111000001100001000011100110	11010011111101011110100010011010101100010100101011100101111010
10001011101011101011110110110111111111000001100001000011000011	10011011111101011110100010111010011100110100000011000001111110
00001000111001011011110110010111111011000001110001000011110000	11011111110011011000100000111011001100010100000011100001110010
00101001111001101111011110000111101111001001110001100011100010	11011011111101011010000010001011001100010101101011110101110010
00001001111011001011111110010011111101001001110001000011100000	11011001110001011010100010111011000100010101100011100001111010
00001001011000101011111110000111111111000001010001000011100000	11011011011001011010100010011001001100010100100001100001110010
10001001111001001011111100010111111111101000110001000011100110	11011011110101011110100010111011101101010101100010100001010010
00000001111001001011110110000111111111000001110001000011100010	11010011110101011010100010011011001100010100000011100001110010
10101001111001101011111110011011111111001001100000000011100111	11011000111101011110100010111010101100110101110011100101110010
00101010011011011010111100010111111111001001110001100011100010	11011111110101011000100010110011001100010101100000110101111110
10001000111001001011110110010111111111000001110000000011110011	11011010110111011100100010111011001100110100000011100001110010
10100001111001001011111110010011111101000001110001100011100010	11010001110101011110100010111011000100010100100011110101110010
00000001111100001111110110011111111111000001110001000011110010	11010011010111011010110010111011001100010100011011100001110010
10001001111001001011110110000010111001000000110001000011000111	10011001110101011110100000011011100100110100000011100001000010
10001001111001101011110110010111111111000000110001000011100011	11011011111101011110100010111011001100110100000011100001010010
00001001111000101111111110010111111111001001010000100011100110	11011010011101011010100010111001101100010101101011110001110010
10101001111000101011111110010111111111000001110000100011100010	11011010011101011110100010111011001100010100100011110101110010
10101000111010101111111110010111111111000001110000100011100100	11011010011001011100100010111011101100010100101011110101111010
00001001111010001011111110010111111101011001110001100111100011	11011011010101111010100010111011000110110101100011110001111010
00101000111000111001110100000111111111000001100001000011100010	11011111011101011000100010011010001100010100000010100100110010
00101101111001101011111110010111111111001001010001000111100010	11011011111101111010100010111001001100010101100011101101110010
10101000111001001001110110010011111101000001100001100011100111	11011001110101011100100010111010100100110100000011110100110010
10101000111011011111110110000111111111000000100001100011100111	11011111110101011100100010011010101100110100001011110101011010
10001001111000001011110110010111111111001001010001000011110100	11011011010011011110100010111001101100010101000011100001110010
00001001111001101011111100011011111101001000100001010011101100	11011001111001011011100110111010100100010101110010100001010010
00001011111001001001110110000111101111001001100001100011110110	11011011110111011010000010011010101100010101000011110000110110
00101011111000111111111110010111111101000000100010000011100100	11011110011001011010100010111010100100010100101111100101010110
00001001111000001111110110010111111101001001110001010011110000	11011011010011011010100110111011000100010101001011100001110010
00001001111000001011110110000111111110001001100001100111100111	11011011010101111010100010011010101000110101000011110001110010
10101001111011101111110110010111111101000001110000101011100010	11011010111101011110100010111011000100011100001011110101111010
00001001111000101001111110000111111111000001110001000011100010	11011011011101011010100010011011001100010100100011100000110010
