time,stage,rewire_side,rewire_phase,rewire_time_s,remaining_layers_before_rewire,parallel_rewire,adaptive_parallel_rewire,absorb_side,it_left,it_right,layers_left,layers_right,u_consumed_total_left,u_consumed_total_right,u_consumed_total,swap_consumed,u_consumed,u_consumed_after_unswap,probe_left_time_s,probe_right_time_s,probe_total_time_s,probe_wall_time_s,probe_left_total_elems,probe_right_total_elems,probe_left_max_bond,probe_right_max_bond,probe_left_hit_max_bond,probe_right_hit_max_bond,probe_left_over_unswap_threshold,probe_right_over_unswap_threshold,selected_total_elems,selected_max_bond,selected_hit_max_bond,compression_max_bond_limit,compression_cutoff,unswap_trigger_max_bond,cycle_start_total_elems,no_progress_unswap_cycles,absorb_score_mode,probe_left_score,probe_right_score,absorb_lookahead_depth,absorb_lookahead_depth_used,absorb_lookahead_candidates,absorb_lookahead_choice,absorb_lookahead_score,absorb_lookahead_time_s,max_bond,max_links,total_elems,total_shapes,total_links,num_tensors,iteration,side,parity,candidate_pairs,candidate_pairs_total,new_swaps,total_swaps,pair_lookahead_probes,pair_lookahead_candidates,pair_lookahead_current_score,pair_lookahead_best_score,alignment_score,route_proxy_weight,route_proxy_lookahead,route_proxy_rejected_swaps,route_proxy_added_swaps,alignment_weight,alignment_protect_gain,alignment_tie_loss,unswap_cycle,unswap_cycle_time_s,gates_consumed,total_work_gates,remaining_work_gates,cycle_gates_consumed,hit_max_bond,sabre_trials,adaptive_parallel_rewire_probed,cycle_work_consumed_before_rewire,route_candidates,route_score,route_score_lookahead,parallel_route_candidates,route_candidate_workers,route_chosen_seed,route_score_value,route_score_time_s,route_rewire_time_s,route_candidate_scores,route_total_time_s,rewire_wall_time_s,termination_reason,termination_detail,abort_after_no_progress_unswap_cycles,initial_rewire_time_s,initial_rewire_wall_time_s,post_unswap_rewire_time_s,post_unswap_rewire_wall_time_s,absorb_probe_time_s,absorb_probe_wall_time_s,unswap_time_s,accounted_time_s,accounted_wall_time_s
0.600410708997515,rewiring,left,initial,0.5498040829988895,619,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1126360839989502,rewiring,right,initial,0.5120029590034392,551,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.547373041990795,absorbing,,,,,,,L,1,0,617,549,0,0,0,10,0,0,1.3950932500010822,0.02560500000254251,1.4206982500036247,1.4211662499874365,176,376,1,4,False,False,False,False,176,1,False,512,0.0006,,176,0,total_elems,176,376,1,1,,,,0.0,1,4,176,262,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.599681124993367,absorbing,,,,,,,L,2,0,617,549,2,0,2,8,2,2,0.025558707988238893,0.023416333002387546,0.04897504099062644,0.0496361249970505,532,376,4,4,False,False,False,False,532,4,False,512,0.0006,,176,0,total_elems,532,376,1,1,,,,0.0,4,4,532,330,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.649192374999984,absorbing,,,,,,,R,2,1,617,549,2,2,4,7,2,4,0.022332042004563846,0.023819750000257045,0.04615179200482089,0.04672525000933092,1012,960,4,4,False,False,False,False,960,4,False,512,0.0006,,176,0,total_elems,1012,960,1,1,,,,0.0,4,4,960,380,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.6974922499939566,absorbing,,,,,,,R,2,2,617,549,2,2,4,8,0,4,0.02268254099180922,0.021692666996386833,0.04437520798819605,0.04487675000564195,1356,1500,4,8,False,False,False,False,1500,8,False,512,0.0006,,176,0,total_elems,1356,1500,1,1,,,,0.0,8,4,1500,422,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.745976583988522,absorbing,,,,,,,L,3,2,617,549,2,2,4,10,0,4,0.022086209006374702,0.022760458989068866,0.04484666799544357,0.04534324999258388,2184,2744,16,16,False,False,False,False,2184,16,False,512,0.0006,,176,0,total_elems,2184,2744,1,1,,,,0.0,16,4,2184,476,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.7953933749959106,absorbing,,,,,,,L,4,2,617,549,2,2,4,10,0,4,0.022744292000425048,0.02333045899285935,0.0460747509932844,0.04655804199865088,5004,3436,16,16,False,False,False,False,5004,16,False,512,0.0006,,176,0,total_elems,5004,3436,1,1,,,,0.0,16,4,5004,580,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.8471980839967728,absorbing,,,,,,,R,4,3,617,549,2,3,5,10,1,5,0.02454129100078717,0.023580708002555184,0.04812199900334235,0.04861929200706072,14284,6568,64,16,False,False,False,False,6568,16,False,512,0.0006,,176,0,total_elems,14284,6568,1,1,,,,0.0,16,4,6568,644,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.9015239169966662,absorbing,,,,,,,R,4,4,617,549,2,4,6,9,1,6,0.024139124987414107,0.02687462499307003,0.051013749980484135,0.05153458399581723,15496,14728,64,43,False,False,False,False,14728,43,False,512,0.0006,,176,0,total_elems,15496,14728,1,1,,,,0.0,43,4,14728,864,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.9725341249868507,absorbing,,,,,,,L,5,4,617,549,2,4,6,10,0,6,0.03391295800975058,0.03305549999640789,0.06696845800615847,0.06750275001104455,27368,28516,64,64,False,False,False,False,27368,64,False,512,0.0006,,176,0,total_elems,27368,28516,1,1,,,,0.0,64,4,27368,1008,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.055071708993637,absorbing,,,,,,,L,6,4,617,549,2,4,6,9,0,6,0.04074479099654127,0.03763320899452083,0.0783779999910621,0.07888995800749399,60328,49956,64,64,False,False,False,False,60328,64,False,512,0.0006,,176,0,total_elems,60328,49956,1,1,,,,0.0,64,4,60328,1352,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.2338037919980707,absorbing,,,,,,,R,6,5,617,549,2,6,8,7,2,8,0.10763641700032167,0.06692704200395383,0.1745634590042755,0.17508895799983293,185896,117860,256,64,False,False,False,False,117860,64,False,512,0.0006,,176,0,total_elems,185896,117860,1,1,,,,0.0,64,4,117860,1686,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.5612247089884477,absorbing,,,,,,,R,6,6,617,549,2,6,8,10,0,8,0.16883224999764934,0.1533939159999136,0.32222616599756293,0.32292900000174996,316388,309312,256,256,False,False,False,False,309312,256,False,512,0.0006,,176,0,total_elems,316388,309312,1,1,,,,0.0,256,4,309312,2578,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.9853399169951444,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,4,800000,3168,174,44,0,both,0,22,22,1,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.845722708996618,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,4,697088,2762,174,44,0,both,1,21,21,6,7,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.477545541987638,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,4,202208,1892,174,44,0,left,0,22,22,7,14,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.915974458999699,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,64544,1284,174,44,0,left,1,21,21,6,20,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.044235208988539,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,56000,1128,174,44,0,right,0,22,22,4,24,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.244367791994591,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,28268,964,174,44,0,right,1,21,21,7,31,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.368376333994092,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,12060,698,174,44,1,both,0,22,22,10,10,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.458724041993264,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,4,10376,618,174,44,1,both,1,21,21,6,16,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.510434208990773,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,6044,534,174,44,1,left,0,22,22,4,20,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.555706583996653,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,5924,522,174,44,1,left,1,21,21,2,22,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.602762416994665,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,5792,510,174,44,1,right,0,22,22,2,24,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.650389709000592,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,5612,492,174,44,1,right,1,21,21,4,28,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.730425583999022,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,5500,480,174,44,2,both,0,22,22,3,3,,,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.812644541991176,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,3076,436,174,44,2,both,1,21,21,4,7,,,,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.853951708995737,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,1524,386,174,44,2,left,0,22,22,2,9,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.871455666987458,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,1524,386,174,44,2,left,1,21,21,0,9,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.046271833998617,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,1392,374,174,44,2,right,0,22,22,2,11,,,,,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.086838624993106,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,1320,368,174,44,2,right,1,21,21,1,12,,,,,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.15982937499939,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,1096,348,174,44,3,both,0,22,22,4,4,,,,,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.22875524999108,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,664,328,174,44,3,both,1,21,21,2,6,,,,,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.267494959000032,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,568,320,174,44,3,left,0,22,22,1,7,,,,,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.30728774999443,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,520,308,174,44,3,left,1,21,21,2,9,,,,,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.345993499999167,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,388,296,174,44,3,right,0,22,22,2,11,,,,,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.362256749998778,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,388,296,174,44,3,right,1,21,21,0,11,,,,,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.427030083999853,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,376,294,174,44,4,both,0,22,22,1,1,,,,,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.49103879199538,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,316,288,174,44,4,both,1,21,21,1,2,,,,,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.529003124989686,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,256,282,174,44,4,left,0,22,22,1,3,,,,,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.54504724999424,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,256,282,174,44,4,left,1,21,21,0,3,,,,,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.560618999996223,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,256,282,174,44,4,right,0,22,22,0,3,,,,,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.576030500000343,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,256,282,174,44,4,right,1,21,21,0,3,,,,,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.606187666999176,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,256,282,174,44,5,both,0,22,22,0,0,,,,,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.63516674999846,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,256,282,174,44,5,both,1,21,21,0,0,,,,,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.650577708991477,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,256,282,174,44,5,left,0,22,22,0,0,,,,,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.665947583998786,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,256,282,174,44,5,left,1,21,21,0,0,,,,,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.681869499996537,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,256,282,174,44,5,right,0,22,22,0,0,,,,,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.697874334000517,unswapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,256,282,174,44,5,right,1,21,21,0,0,,,,,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.77575099999376,unswap_cycle_summary,,,,,,,,,,,,2,6,8,,,,,,,,,,,,,,,,,,,512,0.0006,,,,,,,,,,,,,4,4,256,282,174,44,,,,,,,,,,,,,,,,,,,,1,12.247398416002397,8,902,894,8,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.21141637499386,rewiring,left,post_unswap,2.4320304169959854,613,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,50,False,8,4,bond_profile,8,False,1,3150,"(10, 2, 9, 8, 298, 3808, 610)",0.009818376012844965,2.4221366260026116,"[{'seed': 123, 'score': (11, 2, 10, 8, 380, 3838, 700), 'num_layers': 700, 'total_swaps': 3838, 'max_layer_swaps': 13, 'swap_only_layers': 380, 'work_layers': 320, 'unitary_layers': 320, 'first_work_layer': 1, 'leading_no_work_layers': 1, 'bond_profile_layers_scored': 8, 'bond_profile_total_cost': 11, 'bond_profile_max_cost': 2, 'bond_profile_gate_count': 10}, {'seed': 1132, 'score': (12, 2, 11, 8, 300, 3834, 606), 'num_layers': 606, 'total_swaps': 3834, 'max_layer_swaps': 15, 'swap_only_layers': 300, 'work_layers': 306, 'unitary_layers': 306, 'first_work_layer': 1, 'leading_no_work_layers': 1, 'bond_profile_layers_scored': 8, 'bond_profile_total_cost': 12, 'bond_profile_max_cost': 2, 'bond_profile_gate_count': 11}, {'seed': 2141, 'score': (12, 2, 11, 8, 321, 3817, 632), 'num_layers': 632, 'total_swaps': 3817, 'max_layer_swaps': 14, 'swap_only_layers': 321, 'work_layers': 311, 'unitary_layers': 311, 'first_work_layer': 1, 'leading_no_work_layers': 1, 'bond_profile_layers_scored': 8, 'bond_profile_total_cost': 12, 'bond_profile_max_cost': 2, 'bond_profile_gate_count': 11}, {'seed': 3150, 'score': (10, 2, 9, 8, 298, 3808, 610), 'num_layers': 610, 'total_swaps': 3808, 'max_layer_swaps': 13, 'swap_only_layers': 298, 'work_layers': 312, 'unitary_layers': 312, 'first_work_layer': 1, 'leading_no_work_layers': 1, 'bond_profile_layers_scored': 8, 'bond_profile_total_cost': 10, 'bond_profile_max_cost': 2, 'bond_profile_gate_count': 9}]",2.4319897499954095,4.872296750007081,,,,,,,,,,,,
21.65129574999446,rewiring,right,post_unswap,2.439622290999978,545,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,50,False,8,4,bond_profile,8,False,1,123,"(9, 2, 8, 8, 268, 3953, 578)",0.009554873991874047,2.4300054159975844,"[{'seed': 123, 'score': (9, 2, 8, 8, 268, 3953, 578), 'num_layers': 578, 'total_swaps': 3953, 'max_layer_swaps': 13, 'swap_only_layers': 268, 'work_layers': 310, 'unitary_layers': 310, 'first_work_layer': 7, 'leading_no_work_layers': 7, 'bond_profile_layers_scored': 8, 'bond_profile_total_cost': 9, 'bond_profile_max_cost': 2, 'bond_profile_gate_count': 8}, {'seed': 1132, 'score': (11, 2, 10, 8, 364, 3903, 672), 'num_layers': 672, 'total_swaps': 3903, 'max_layer_swaps': 13, 'swap_only_layers': 364, 'work_layers': 308, 'unitary_layers': 308, 'first_work_layer': 7, 'leading_no_work_layers': 7, 'bond_profile_layers_scored': 8, 'bond_profile_total_cost': 11, 'bond_profile_max_cost': 2, 'bond_profile_gate_count': 10}, {'seed': 2141, 'score': (11, 2, 10, 8, 339, 3875, 652), 'num_layers': 652, 'total_swaps': 3875, 'max_layer_swaps': 13, 'swap_only_layers': 339, 'work_layers': 313, 'unitary_layers': 313, 'first_work_layer': 7, 'leading_no_work_layers': 7, 'bond_profile_layers_scored': 8, 'bond_profile_total_cost': 11, 'bond_profile_max_cost': 2, 'bond_profile_gate_count': 10}, {'seed': 3150, 'score': (10, 2, 9, 8, 313, 3922, 616), 'num_layers': 616, 'total_swaps': 3922, 'max_layer_swaps': 14, 'swap_only_layers': 313, 'work_layers': 303, 'unitary_layers': 303, 'first_work_layer': 7, 'leading_no_work_layers': 7, 'bond_profile_layers_scored': 8, 'bond_profile_total_cost': 10, 'bond_profile_max_cost': 2, 'bond_profile_gate_count': 9}]",2.4395913329935865,4.872296750007081,,,,,,,,,,,,
21.658106791990576,cycle_progress,,,,,,,,,,,,2,6,8,,,,,,,,,,,,,,,,,,,512,0.0006,,176,0,,,,,,,,,,4,4,256,282,174,44,,,,,,,,,,,,,,,,,,,,1,,8,902,894,8,False,,,,,,,,,,,,,,,4.872296750007081,,,,,,,,,,,,
21.711339333996875,absorbing,,,,,,,R,0,1,610,578,2,6,8,9,0,0,0.023043667009915225,0.022714083999744616,0.04575775100965984,0.048718958991230465,256,532,4,4,False,False,False,False,532,4,False,512,0.0006,,256,0,total_elems,256,532,1,1,,,,0.0,4,4,532,336,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.76281874999404,absorbing,,,,,,,R,0,2,610,578,2,6,8,10,0,0,0.022484874993097037,0.022385749995009974,0.04487062498810701,0.04547970798739698,532,1080,4,4,False,False,False,False,1080,4,False,512,0.0006,,256,0,total_elems,532,1080,1,1,,,,0.0,4,4,1080,386,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.816925041988725,absorbing,,,,,,,L,1,2,610,578,2,6,8,10,0,0,0.02356270799646154,0.024680666989297606,0.048243374985759147,0.04887162499653641,1080,2320,4,16,False,False,False,False,1080,4,False,512,0.0006,,256,0,total_elems,1080,2320,1,1,,,,0.0,4,4,1080,386,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.873651541987783,absorbing,,,,,,,L,2,2,610,578,4,6,10,8,2,2,0.026681000003009103,0.02272641600575298,0.049407416008762084,0.050039916997775435,1232,2320,4,16,False,False,False,False,1232,4,False,512,0.0006,,256,0,total_elems,1232,2320,1,1,,,,0.0,4,4,1232,412,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.928762749987072,absorbing,,,,,,,R,2,3,610,578,4,6,10,10,0,2,0.02563570800703019,0.022388874989701435,0.048024582996731624,0.04864366599940695,1764,2772,16,16,False,False,False,False,2772,16,False,512,0.0006,,256,0,total_elems,1764,2772,1,1,,,,0.0,16,4,2772,512,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.986376333996304,absorbing,,,,,,,R,2,4,610,578,4,6,10,7,0,2,0.02776845901098568,0.023740791002637707,0.05150925001362339,0.05213191699294839,4096,5244,16,16,False,False,False,False,5244,16,False,512,0.0006,,256,0,total_elems,4096,5244,1,1,,,,0.0,16,4,5244,596,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.04365529200004,absorbing,,,,,,,L,3,4,610,578,5,6,11,7,1,3,0.027668709008139558,0.02288212499115616,0.05055083399929572,0.0511812919867225,5608,7936,16,16,False,False,False,False,5608,16,False,512,0.0006,,256,0,total_elems,5608,7936,1,1,,,,0.0,16,4,5608,618,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.096006333988043,absorbing,,,,,,,L,4,4,610,578,5,6,11,6,0,3,0.023259292007423937,0.023068791997502558,0.046328084004926495,0.04690804099664092,6856,8300,16,16,False,False,False,False,6856,16,False,512,0.0006,,256,0,total_elems,6856,8300,1,1,,,,0.0,16,4,6856,660,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.149608666994027,absorbing,,,,,,,R,4,5,610,578,5,6,11,7,0,3,0.02362758299568668,0.023749584011966363,0.04737716700765304,0.04797066700120922,8368,9872,16,16,False,False,False,False,9872,16,False,512,0.0006,,256,0,total_elems,8368,9872,1,1,,,,0.0,16,4,9872,742,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.20739404199412,absorbing,,,,,,,R,4,6,610,578,5,6,11,5,0,3,0.02377324999542907,0.02760400000261143,0.0513772499980405,0.051958084004581906,11656,17480,16,64,False,False,False,False,17480,64,False,512,0.0006,,256,0,total_elems,11656,17480,1,1,,,,0.0,64,4,17480,898,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.270030708998092,absorbing,,,,,,,L,5,6,610,578,5,6,11,6,0,3,0.02825195800687652,0.0278308749984717,0.05608283300534822,0.056709625001531094,19840,18596,64,64,False,False,False,False,19840,64,False,512,0.0006,,256,0,total_elems,19840,18596,1,1,,,,0.0,64,4,19840,972,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.339135333997547,absorbing,,,,,,,L,6,6,610,578,5,6,11,6,0,3,0.03442941700632218,0.02795237499231007,0.06238179199863225,0.06304420900414698,24184,21532,64,64,False,False,False,False,24184,64,False,512,0.0006,,256,0,total_elems,24184,21532,1,1,,,,0.0,64,4,24184,1062,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.422057749994565,absorbing,,,,,,,R,6,7,610,578,5,6,11,4,0,3,0.04152995899494272,0.03471049999643583,0.07624045899137855,0.0768902919953689,32860,30484,64,64,False,False,False,False,30484,64,False,512,0.0006,,256,0,total_elems,32860,30484,1,1,,,,0.0,64,4,30484,1170,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.517117499999586,absorbing,,,,,,,R,6,8,610,578,5,7,12,3,1,4,0.04964441699848976,0.03739662498992402,0.08704104198841378,0.08923929200682323,48280,32080,64,64,False,False,False,False,32080,64,False,512,0.0006,,256,0,total_elems,48280,32080,1,1,,,,0.0,64,4,32080,1200,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.603699458995834,absorbing,,,,,,,L,7,8,610,578,6,7,13,8,1,5,0.04699266699026339,0.03187849999812897,0.07887116698839236,0.08069095900282264,54484,34072,64,64,False,False,False,False,54484,64,False,512,0.0006,,256,0,total_elems,54484,34072,1,1,,,,0.0,64,4,54484,1410,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.763494541999535,absorbing,,,,,,,L,8,8,610,578,6,7,13,9,0,5,0.09614704200066626,0.05535675000282936,0.15150379200349562,0.15219620800053235,94456,56476,64,64,False,False,False,False,94456,64,False,512,0.0006,,256,0,total_elems,94456,56476,1,1,,,,0.0,64,4,94456,1752,174,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
